"((None, None, None, None, None, 2, 2, 2, 2, None, 0, 0, 0, 2, None, 1, 2, 3, 2, None, 1, 2, 1, 2, None),)",[-1.  -0.1  0.  -1. ]
"((None, None, None, None, None, 2, 2, 2, 2, None, 0, 0, 3, 2, None, 1, 2, 0, 2, None, 1, 2, 1, 2, None),)",[-1.  -0.1 -0.1  0. ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 0, 3, 2, 2, 1, 2, 0, 2, 1, 1, 2, 1, 2),)",[ 0.   0.  -0.1  0. ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 0, 3, 0, 2, 2, 1, 2, 0, 1, 1, 1, 2, 1),)",[ 0.   1.   0.  -0.1]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 3, 0, 0, 2, 2, 1, 2, 0, 2, 1, 1, 2, 1, 2),)",[ 0.   0.  -0.1  0. ]
"((2, 2, 2, 2, 2, 0, 0, 3, 0, 0, 2, 2, 1, 2, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1),)",[ 0.  0.  0. -1.]
"((2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 3, 2, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1),)",[ 0.  1. -1.  0.]
"((0, 0, 0, 0, 0, 2, 2, 3, 2, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1),)",[-0.1  0.   0.   0. ]
"((2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 3, 2, 1, 2, 2, 1, 2, 1),)",[ 0.  0. -1.  0.]
"((2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 3, 2, 0, 1, 1, 0, 2, 1, 2, 2, 1, 2, 1),)",[-0.1   0.   -1.   -2.71]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 3, 2, 0, 1, 1, 0, 2, 1),)",[ 0.   -0.19  0.    0.  ]
"((2, 2, 2, 2, 2, 0, 0, 3, 0, 0, 2, 2, 0, 2, 0, 1, 1, 0, 2, 1, 2, 2, 1, 2, 1),)",[-0.1 -0.1  0.   0. ]
"((0, 0, 0, 0, 0, 2, 2, 3, 2, 0, 1, 1, 0, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1),)",[ 0.  0.  0. -1.]
"((0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 4),)",[0. 1. 0. 0.]
"((2, 2, 0, 2, 0, 1, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 4, 2, 2, 1, 2, 1),)",[-0.1  0.   0.   0. ]
"((0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 0, 2, 1, 2, 2, 3, 2, 1, 1, 1, 1, 2, 4),)",[ 0.  -0.1  0.   0. ]
"((2, 2, 0, 2, 0, 1, 1, 3, 2, 1, 2, 2, 0, 2, 1, 1, 1, 1, 2, 4, 2, 2, 1, 2, 1),)",[0. 1. 0. 0.]
"((1, 1, 0, 2, 1, 2, 2, 3, 2, 1, 1, 1, 1, 2, 4, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1),)",[-0.1  0.   0.   0. ]
"((2, 2, 0, 2, 0, 1, 1, 0, 2, 1, 2, 2, 0, 2, 1, 1, 1, 3, 2, 4, 2, 2, 1, 2, 1),)",[ 0.  -0.1  0.   0. ]
"((1, 1, 0, 2, 1, 2, 2, 3, 2, 4, 1, 1, 0, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1),)",[0. 0. 1. 0.]
